"trip_id","arrival_time","departure_time","stop_id","stop_sequence","stop_headsign","pickup_type","drop_off_type","shape_dist_traveled"
"9_0_13","10:40:00","10:40:00","S99993","16","","0","0",""
"9_0_13","10:47:00","10:47:00","S99998","17","","0","0",""
"9_0_13","10:53:00","10:53:00","S99999","18","","0","0",""
"9_0_13","11:00:00","11:00:00","S01630","19","","0","0",""
"9_0_13","11:04:00","11:04:00","S01064","20","","0","0",""
"9_0_13","11:07:00","11:07:00","S01112","21","","0","0",""
"9_0_13","11:11:00","11:11:00","S01065","22","","0","0",""
"9_0_13","11:15:00","11:15:00","S01063","23","","0","0",""
"9_0_13","11:22:00","11:22:00","S01059","24","","0","0",""
"9_0_14","10:05:00","10:05:00","S01933","1","","0","0",""
"9_0_14","10:09:00","10:09:00","S01077","2","","0","0",""
"9_0_14","10:13:00","10:13:00","S99997","3","","0","0",""
"9_0_14","10:15:00","10:15:00","S99996","4","","0","0",""
"9_0_14","10:19:00","10:19:00","S99995","5","","0","0",""
"9_0_14","10:22:00","10:22:00","S01086","6","","0","0",""
"9_0_14","10:29:00","10:29:00","S01318","8","","0","0",""
"9_0_15","10:05:00","10:05:00","S01933","1","","0","0",""
"9_0_15","10:09:00","10:09:00","S01077","2","","0","0",""
"9_0_15","10:13:00","10:13:00","S99997","3","","0","0",""
"9_0_15","10:15:00","10:15:00","S99996","4","","0","0",""
"9_0_15","10:19:00","10:19:00","S99995","5","","0","0",""
"9_0_15","10:22:00","10:22:00","S01086","6","","0","0",""
"9_0_15","10:34:00","10:34:00","S01318","8","","0","0",""
"9_0_15","10:39:00","10:39:00","S01320","9","","0","0",""
"9_0_15","10:42:00","10:42:00","S01321","10","","0","0",""
"9_0_15","10:47:00","10:47:00","S01322","11","","0","0",""
"9_0_15","10:53:00","10:53:00","S01325","12","","0","0",""
"9_0_15","10:58:00","10:58:00","S01326","13","","0","0",""
"9_0_15","11:06:00","11:06:00","S01701","15","","0","0",""
"9_0_15","11:10:00","11:10:00","S99993","16","","0","0",""
"9_0_15","11:17:00","11:17:00","S99998","17","","0","0",""
"9_0_15","11:23:00","11:23:00","S99999","18","","0","0",""
"9_0_15","11:30:00","11:30:00","S01630","19","","0","0",""
"9_0_15","11:34:00","11:34:00","S01064","20","","0","0",""
"9_0_15","11:37:00","11:37:00","S01112","21","","0","0",""
"9_0_15","11:41:00","11:41:00","S01065","22","","0","0",""
"9_0_15","11:45:00","11:45:00","S01063","23","","0","0",""
"9_0_15","11:52:00","11:52:00","S01059","24","","0","0",""
"9_0_16","10:35:00","10:35:00","S01933","1","","0","0",""
"9_0_16","10:39:00","10:39:00","S01077","2","","0","0",""
"9_0_16","10:43:00","10:43:00","S99997","3","","0","0",""
"9_0_16","10:45:00","10:45:00","S99996","4","","0","0",""
"9_0_16","10:49:00","10:49:00","S99995","5","","0","0",""
"9_0_16","10:52:00","10:52:00","S01086","6","","0","0",""
"9_0_16","11:04:00","11:04:00","S01318","8","","0","0",""
"9_0_16","11:09:00","11:09:00","S01320","9","","0","0",""
"9_0_16","11:12:00","11:12:00","S01321","10","","0","0",""
"9_0_16","11:17:00","11:17:00","S01322","11","","0","0",""
"9_0_16","11:23:00","11:23:00","S01325","12","","0","0",""
"9_0_16","11:28:00","11:28:00","S01326","13","","0","0",""
"9_0_16","11:36:00","11:36:00","S01701","15","","0","0",""
"9_0_16","11:40:00","11:40:00","S99993","16","","0","0",""
"9_0_16","11:47:00","11:47:00","S99998","17","","0","0",""
"9_0_16","11:53:00","11:53:00","S99999","18","","0","0",""
"9_0_16","12:00:00","12:00:00","S01630","19","","0","0",""
"9_0_16","12:04:00","12:04:00","S01064","20","","0","0",""
"9_0_16","12:07:00","12:07:00","S01112","21","","0","0",""
"9_0_16","12:11:00","12:11:00","S01065","22","","0","0",""
"9_0_16","12:15:00","12:15:00","S01063","23","","0","0",""
"9_0_16","12:22:00","12:22:00","S01059","24","","0","0",""
"9_0_17","11:05:00","11:05:00","S01933","1","","0","0",""
"9_0_17","11:09:00","11:09:00","S01077","2","","0","0",""
"9_0_17","11:13:00","11:13:00","S99997","3","","0","0",""
"9_0_17","11:15:00","11:15:00","S99996","4","","0","0",""
"9_0_17","11:19:00","11:19:00","S99995","5","","0","0",""
"9_0_17","11:22:00","11:22:00","S01086","6","","0","0",""
"9_0_17","11:34:00","11:34:00","S01318","8","","0","0",""
"9_0_17","11:39:00","11:39:00","S01320","9","","0","0",""
"9_0_17","11:42:00","11:42:00","S01321","10","","0","0",""
"9_0_17","11:47:00","11:47:00","S01322","11","","0","0",""
"9_0_17","11:53:00","11:53:00","S01325","12","","0","0",""
"9_0_17","11:58:00","11:58:00","S01326","13","","0","0",""
"9_0_17","12:06:00","12:06:00","S01701","15","","0","0",""
"9_0_17","12:10:00","12:10:00","S99993","16","","0","0",""
"9_0_17","12:17:00","12:17:00","S99998","17","","0","0",""
"9_0_17","12:23:00","12:23:00","S99999","18","","0","0",""
"9_0_17","12:30:00","12:30:00","S01630","19","","0","0",""
"9_0_17","12:34:00","12:34:00","S01064","20","","0","0",""
"9_0_17","12:37:00","12:37:00","S01112","21","","0","0",""
"9_0_17","12:41:00","12:41:00","S01065","22","","0","0",""
"9_0_17","12:45:00","12:45:00","S01063","23","","0","0",""
"9_0_17","12:52:00","12:52:00","S01059","24","","0","0",""
"9_0_18","11:35:00","11:35:00","S01933","1","","0","0",""
"9_0_18","11:39:00","11:39:00","S01077","2","","0","0",""
"9_0_18","11:43:00","11:43:00","S99997","3","","0","0",""
"9_0_18","11:45:00","11:45:00","S99996","4","","0","0",""
"9_0_18","11:49:00","11:49:00","S99995","5","","0","0",""
"9_0_18","11:52:00","11:52:00","S01086","6","","0","0",""
"9_0_18","12:04:00","12:04:00","S01318","8","","0","0",""
"9_0_18","12:09:00","12:09:00","S01320","9","","0","0",""
"9_0_18","12:12:00","12:12:00","S01321","10","","0","0",""
"9_0_18","12:17:00","12:17:00","S01322","11","","0","0",""
"9_0_18","12:23:00","12:23:00","S01325","12","","0","0",""
"9_0_18","12:28:00","12:28:00","S01326","13","","0","0",""
"9_0_18","12:36:00","12:36:00","S01701","15","","0","0",""
"9_0_18","12:40:00","12:40:00","S99993","16","","0","0",""
"9_0_18","12:47:00","12:47:00","S99998","17","","0","0",""
"9_0_18","12:53:00","12:53:00","S99999","18","","0","0",""
"9_0_18","13:00:00","13:00:00","S01630","19","","0","0",""
"9_0_18","13:04:00","13:04:00","S01064","20","","0","0",""
"9_0_18","13:07:00","13:07:00","S01112","21","","0","0",""
"9_0_18","13:11:00","13:11:00","S01065","22","","0","0",""
"9_0_18","13:15:00","13:15:00","S01063","23","","0","0",""
"9_0_18","13:22:00","13:22:00","S01059","24","","0","0",""
"9_0_19","12:05:00","12:05:00","S01933","1","","0","0",""
"9_0_19","12:09:00","12:09:00","S01077","2","","0","0",""
"9_0_19","12:13:00","12:13:00","S99997","3","","0","0",""
"9_0_19","12:15:00","12:15:00","S99996","4","","0","0",""
"9_0_19","12:19:00","12:19:00","S99995","5","","0","0",""
"9_0_19","12:22:00","12:22:00","S01086","6","","0","0",""
"9_0_19","12:34:00","12:34:00","S01318","8","","0","0",""
"9_0_19","12:39:00","12:39:00","S01320","9","","0","0",""
"9_0_19","12:42:00","12:42:00","S01321","10","","0","0",""
"9_0_19","12:47:00","12:47:00","S01322","11","","0","0",""
"9_0_19","12:53:00","12:53:00","S01325","12","","0","0",""
"9_0_19","12:58:00","12:58:00","S01326","13","","0","0",""
"9_0_19","13:06:00","13:06:00","S01701","15","","0","0",""
"9_0_19","13:10:00","13:10:00","S99993","16","","0","0",""
"9_0_19","13:17:00","13:17:00","S99998","17","","0","0",""
"9_0_19","13:23:00","13:23:00","S99999","18","","0","0",""
"9_0_19","13:30:00","13:30:00","S01630","19","","0","0",""
"9_0_19","13:34:00","13:34:00","S01064","20","","0","0",""
"9_0_19","13:37:00","13:37:00","S01112","21","","0","0",""
"9_0_19","13:41:00","13:41:00","S01065","22","","0","0",""
"9_0_19","13:45:00","13:45:00","S01063","23","","0","0",""
"9_0_19","13:52:00","13:52:00","S01059","24","","0","0",""
"9_0_2","05:56:00","05:56:00","S01645","14","","0","0",""
"9_0_2","06:06:00","06:06:00","S01701","15","","0","0",""
"9_0_2","06:10:00","06:10:00","S99993","16","","0","0",""
"9_0_2","06:17:00","06:17:00","S99998","17","","0","0",""
"9_0_2","06:23:00","06:23:00","S99999","18","","0","0",""
"9_0_2","06:30:00","06:30:00","S01630","19","","0","0",""
"9_0_2","06:34:00","06:34:00","S01064","20","","0","0",""
"9_0_2","06:37:00","06:37:00","S01112","21","","0","0",""
"9_0_2","06:41:00","06:41:00","S01065","22","","0","0",""
"9_0_2","06:45:00","06:45:00","S01063","23","","0","0",""
"9_0_2","06:52:00","06:52:00","S01059","24","","0","0",""
"9_0_20","12:35:00","12:35:00","S01933","1","","0","0",""
"9_0_20","12:39:00","12:39:00","S01077","2","","0","0",""
"9_0_20","12:43:00","12:43:00","S99997","3","","0","0",""
"9_0_20","12:45:00","12:45:00","S99996","4","","0","0",""
"9_0_20","12:49:00","12:49:00","S99995","5","","0","0",""
"9_0_20","12:52:00","12:52:00","S01086","6","","0","0",""
"9_0_20","13:04:00","13:04:00","S01318","8","","0","0",""
"9_0_20","13:09:00","13:09:00","S01320","9","","0","0",""
"9_0_20","13:12:00","13:12:00","S01321","10","","0","0",""
"9_0_20","13:17:00","13:17:00","S01322","11","","0","0",""
"9_0_20","13:23:00","13:23:00","S01325","12","","0","0",""
"9_0_20","13:28:00","13:28:00","S01326","13","","0","0",""
"9_0_20","13:36:00","13:36:00","S01701","15","","0","0",""
"9_0_20","13:40:00","13:40:00","S99993","16","","0","0",""
"9_0_20","13:47:00","13:47:00","S99998","17","","0","0",""
"9_0_20","13:53:00","13:53:00","S99999","18","","0","0",""
"9_0_20","14:00:00","14:00:00","S01630","19","","0","0",""
"9_0_20","14:04:00","14:04:00","S01064","20","","0","0",""
"9_0_20","14:07:00","14:07:00","S01112","21","","0","0",""
"9_0_20","14:11:00","14:11:00","S01065","22","","0","0",""
"9_0_20","14:15:00","14:15:00","S01063","23","","0","0",""
"9_0_20","14:22:00","14:22:00","S01059","24","","0","0",""
"9_0_21","13:05:00","13:05:00","S01933","1","","0","0",""
"9_0_21","13:09:00","13:09:00","S01077","2","","0","0",""
"9_0_21","13:13:00","13:13:00","S99997","3","","0","0",""
"9_0_21","13:15:00","13:15:00","S99996","4","","0","0",""
"9_0_21","13:19:00","13:19:00","S99995","5","","0","0",""
"9_0_21","13:22:00","13:22:00","S01086","6","","0","0",""
"9_0_21","13:34:00","13:34:00","S01318","8","","0","0",""
"9_0_21","13:39:00","13:39:00","S01320","9","","0","0",""
"9_0_21","13:42:00","13:42:00","S01321","10","","0","0",""
"9_0_21","13:47:00","13:47:00","S01322","11","","0","0",""
"9_0_21","13:53:00","13:53:00","S01325","12","","0","0",""
"9_0_21","13:58:00","13:58:00","S01326","13","","0","0",""
"9_0_21","14:06:00","14:06:00","S01701","15","","0","0",""
"9_0_21","14:10:00","14:10:00","S99993","16","","0","0",""
"9_0_21","14:17:00","14:17:00","S99998","17","","0","0",""
"9_0_21","14:23:00","14:23:00","S99999","18","","0","0",""
"9_0_21","14:30:00","14:30:00","S01630","19","","0","0",""
"9_0_21","14:34:00","14:34:00","S01064","20","","0","0",""
"9_0_21","14:37:00","14:37:00","S01112","21","","0","0",""
"9_0_21","14:41:00","14:41:00","S01065","22","","0","0",""
"9_0_21","14:45:00","14:45:00","S01063","23","","0","0",""
"9_0_21","14:52:00","14:52:00","S01059","24","","0","0",""
"9_0_22","13:35:00","13:35:00","S01933","1","","0","0",""
"9_0_22","13:39:00","13:39:00","S01077","2","","0","0",""
"9_0_22","13:43:00","13:43:00","S99997","3","","0","0",""
"9_0_22","13:45:00","13:45:00","S99996","4","","0","0",""
"9_0_22","13:49:00","13:49:00","S99995","5","","0","0",""
"9_0_22","13:52:00","13:52:00","S01086","6","","0","0",""
"9_0_22","14:04:00","14:04:00","S01318","8","","0","0",""
"9_0_22","14:09:00","14:09:00","S01320","9","","0","0",""
"9_0_22","14:12:00","14:12:00","S01321","10","","0","0",""
"9_0_22","14:17:00","14:17:00","S01322","11","","0","0",""
"9_0_22","14:23:00","14:23:00","S01325","12","","0","0",""
"9_0_22","14:28:00","14:28:00","S01326","13","","0","0",""
"9_0_22","14:36:00","14:36:00","S01701","15","","0","0",""
"9_0_22","14:40:00","14:40:00","S99993","16","","0","0",""
"9_0_22","14:47:00","14:47:00","S99998","17","","0","0",""
"9_0_22","14:53:00","14:53:00","S99999","18","","0","0",""
"9_0_22","15:00:00","15:00:00","S01630","19","","0","0",""
"9_0_22","15:04:00","15:04:00","S01064","20","","0","0",""
"9_0_22","15:07:00","15:07:00","S01112","21","","0","0",""
"9_0_22","15:11:00","15:11:00","S01065","22","","0","0",""
"9_0_22","15:15:00","15:15:00","S01063","23","","0","0",""
"9_0_22","15:22:00","15:22:00","S01059","24","","0","0",""
"9_0_23","14:05:00","14:05:00","S01933","1","","0","0",""
"9_0_23","14:09:00","14:09:00","S01077","2","","0","0",""
"9_0_23","14:13:00","14:13:00","S99997","3","","0","0",""
"9_0_23","14:15:00","14:15:00","S99996","4","","0","0",""
"9_0_23","14:19:00","14:19:00","S99995","5","","0","0",""
"9_0_23","14:22:00","14:22:00","S01086","6","","0","0",""
"9_0_23","14:34:00","14:34:00","S01318","8","","0","0",""
"9_0_23","14:39:00","14:39:00","S01320","9","","0","0",""
"9_0_23","14:42:00","14:42:00","S01321","10","","0","0",""
"9_0_23","14:47:00","14:47:00","S01322","11","","0","0",""
"9_0_23","14:53:00","14:53:00","S01325","12","","0","0",""
"9_0_23","14:58:00","14:58:00","S01326","13","","0","0",""
"9_0_23","15:06:00","15:06:00","S01701","15","","0","0",""
"9_0_23","15:10:00","15:10:00","S99993","16","","0","0",""
"9_0_23","15:17:00","15:17:00","S99998","17","","0","0",""
"9_0_23","15:23:00","15:23:00","S99999","18","","0","0",""
"9_0_23","15:30:00","15:30:00","S01630","19","","0","0",""
"9_0_23","15:34:00","15:34:00","S01064","20","","0","0",""
"9_0_23","15:37:00","15:37:00","S01112","21","","0","0",""
"9_0_23","15:41:00","15:41:00","S01065","22","","0","0",""
"9_0_23","15:45:00","15:45:00","S01063","23","","0","0",""
"9_0_23","15:52:00","15:52:00","S01059","24","","0","0",""
"9_0_24","14:35:00","14:35:00","S01933","1","","0","0",""
"9_0_24","14:39:00","14:39:00","S01077","2","","0","0",""
"9_0_24","14:43:00","14:43:00","S99997","3","","0","0",""
"9_0_24","14:45:00","14:45:00","S99996","4","","0","0",""
"9_0_24","14:49:00","14:49:00","S99995","5","","0","0",""
"9_0_24","14:52:00","14:52:00","S01086","6","","0","0",""
"9_0_24","15:04:00","15:04:00","S01318","8","","0","0",""
"9_0_24","15:09:00","15:09:00","S01320","9","","0","0",""
"9_0_24","15:12:00","15:12:00","S01321","10","","0","0",""
"9_0_24","15:17:00","15:17:00","S01322","11","","0","0",""
"9_0_24","15:23:00","15:23:00","S01325","12","","0","0",""
"9_0_24","15:28:00","15:28:00","S01326","13","","0","0",""
"9_0_24","15:36:00","15:36:00","S01701","15","","0","0",""
"9_0_24","15:40:00","15:40:00","S99993","16","","0","0",""
"9_0_24","15:47:00","15:47:00","S99998","17","","0","0",""
"9_0_24","15:53:00","15:53:00","S99999","18","","0","0",""
"9_0_24","16:00:00","16:00:00","S01630","19","","0","0",""
"9_0_24","16:04:00","16:04:00","S01064","20","","0","0",""
"9_0_24","16:07:00","16:07:00","S01112","21","","0","0",""
"9_0_24","16:11:00","16:11:00","S01065","22","","0","0",""
"9_0_24","16:15:00","16:15:00","S01063","23","","0","0",""
"9_0_24","16:22:00","16:22:00","S01059","24","","0","0",""
"9_0_25","15:05:00","15:05:00","S01933","1","","0","0",""
"9_0_25","15:09:00","15:09:00","S01077","2","","0","0",""
"9_0_25","15:13:00","15:13:00","S99997","3","","0","0",""
"9_0_25","15:15:00","15:15:00","S99996","4","","0","0",""
"9_0_25","15:19:00","15:19:00","S99995","5","","0","0",""
"9_0_25","15:22:00","15:22:00","S01086","6","","0","0",""
"9_0_25","15:34:00","15:34:00","S01318","8","","0","0",""
"9_0_25","15:39:00","15:39:00","S01320","9","","0","0",""
"9_0_25","15:42:00","15:42:00","S01321","10","","0","0",""
"9_0_25","15:47:00","15:47:00","S01322","11","","0","0",""
"9_0_25","15:53:00","15:53:00","S01325","12","","0","0",""
"9_0_25","15:58:00","15:58:00","S01326","13","","0","0",""
"9_0_25","16:06:00","16:06:00","S01701","15","","0","0",""
"9_0_25","16:10:00","16:10:00","S99993","16","","0","0",""
"9_0_25","16:17:00","16:17:00","S99998","17","","0","0",""
"9_0_25","16:23:00","16:23:00","S99999","18","","0","0",""
"9_0_25","16:30:00","16:30:00","S01630","19","","0","0",""
"9_0_25","16:34:00","16:34:00","S01064","20","","0","0",""
"9_0_25","16:37:00","16:37:00","S01112","21","","0","0",""
"9_0_25","16:41:00","16:41:00","S01065","22","","0","0",""
"9_0_25","16:45:00","16:45:00","S01063","23","","0","0",""
"9_0_25","16:52:00","16:52:00","S01059","24","","0","0",""
"9_0_26","15:35:00","15:35:00","S01933","1","","0","0",""
"9_0_26","15:39:00","15:39:00","S01077","2","","0","0",""
"9_0_26","15:43:00","15:43:00","S99997","3","","0","0",""
"9_0_26","15:45:00","15:45:00","S99996","4","","0","0",""
"9_0_26","15:49:00","15:49:00","S99995","5","","0","0",""
"9_0_26","15:52:00","15:52:00","S01086","6","","0","0",""
"9_0_26","16:04:00","16:04:00","S01318","8","","0","0",""
"9_0_26","16:09:00","16:09:00","S01320","9","","0","0",""
"9_0_26","16:12:00","16:12:00","S01321","10","","0","0",""
"9_0_26","16:17:00","16:17:00","S01322","11","","0","0",""
"9_0_26","16:23:00","16:23:00","S01325","12","","0","0",""
"9_0_26","16:28:00","16:28:00","S01326","13","","0","0",""
"9_0_26","16:36:00","16:36:00","S01701","15","","0","0",""
"9_0_26","16:40:00","16:40:00","S99993","16","","0","0",""
"9_0_26","16:47:00","16:47:00","S99998","17","","0","0",""
"9_0_26","16:53:00","16:53:00","S99999","18","","0","0",""
"9_0_26","17:00:00","17:00:00","S01630","19","","0","0",""
"9_0_26","17:04:00","17:04:00","S01064","20","","0","0",""
"9_0_26","17:07:00","17:07:00","S01112","21","","0","0",""
"9_0_26","17:11:00","17:11:00","S01065","22","","0","0",""
"9_0_26","17:15:00","17:15:00","S01063","23","","0","0",""
"9_0_26","17:22:00","17:22:00","S01059","24","","0","0",""
"9_0_27","16:05:00","16:05:00","S01933","1","","0","0",""
"9_0_27","16:09:00","16:09:00","S01077","2","","0","0",""
"9_0_27","16:13:00","16:13:00","S99997","3","","0","0",""
"9_0_27","16:15:00","16:15:00","S99996","4","","0","0",""
"9_0_27","16:19:00","16:19:00","S99995","5","","0","0",""
"9_0_27","16:22:00","16:22:00","S01086","6","","0","0",""
"9_0_27","16:34:00","16:34:00","S01318","8","","0","0",""
"9_0_27","16:39:00","16:39:00","S01320","9","","0","0",""
"9_0_27","16:42:00","16:42:00","S01321","10","","0","0",""
"9_0_27","16:47:00","16:47:00","S01322","11","","0","0",""
"9_0_27","16:53:00","16:53:00","S01325","12","","0","0",""
"9_0_27","16:58:00","16:58:00","S01326","13","","0","0",""
"9_0_27","17:06:00","17:06:00","S01701","15","","0","0",""
"9_0_27","17:10:00","17:10:00","S99993","16","","0","0",""
"9_0_27","17:17:00","17:17:00","S99998","17","","0","0",""
"9_0_27","17:23:00","17:23:00","S99999","18","","0","0",""
"9_0_27","17:30:00","17:30:00","S01630","19","","0","0",""
"9_0_27","17:34:00","17:34:00","S01064","20","","0","0",""
"9_0_27","17:37:00","17:37:00","S01112","21","","0","0",""
"9_0_27","17:41:00","17:41:00","S01065","22","","0","0",""
"9_0_27","17:45:00","17:45:00","S01063","23","","0","0",""
"9_0_27","17:52:00","17:52:00","S01059","24","","0","0",""
"9_0_28","16:35:00","16:35:00","S01933","1","","0","0",""
"9_0_28","16:39:00","16:39:00","S01077","2","","0","0",""
"9_0_28","16:43:00","16:43:00","S99997","3","","0","0",""
"9_0_28","16:45:00","16:45:00","S99996","4","","0","0",""
"9_0_28","16:49:00","16:49:00","S99995","5","","0","0",""
"9_0_28","16:52:00","16:52:00","S01086","6","","0","0",""
"9_0_28","17:04:00","17:04:00","S01318","8","","0","0",""
"9_0_28","17:09:00","17:09:00","S01320","9","","0","0",""
"9_0_28","17:12:00","17:12:00","S01321","10","","0","0",""
"9_0_28","17:17:00","17:17:00","S01322","11","","0","0",""
"9_0_28","17:23:00","17:23:00","S01325","12","","0","0",""
